"Wage","Associate's","Bachelor's","Doctorate","High School","Master's","None","GDP per capita","Unemployment"
50000,0,1,0,0,0,0,3745.6325,4.9
150000,0,0,0,0,1,0,4960.05,21.8
1e+05,0,0,0,0,1,0,12578.359,5.35
4e+05,0,0,0,0,0,0,7634.573,7.25
27.89,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
115862,0,0,0,0,1,0,1945.012,22.6
200100,0,1,0,0,0,0,7204.9745,1.25
208770,0,0,0,0,1,0,12578.359,5.35
138299,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,10127.2495,8.65
78764,0,0,0,0,0,0,54580.308,5.35
68120,0,0,0,0,1,0,12578.359,5.35
65666,0,0,0,0,1,0,12578.359,5.35
60965,0,0,0,0,1,0,32793.3645,2.8
114317,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,6831.44,10.65
105622,0,0,0,0,1,0,4157.4145,7.25
250000,0,0,0,0,1,0,44153.444,7.35
222300,0,1,0,0,0,0,65504.595,3.7
113680,0,0,0,0,1,0,50741.637,3.05
137025,0,0,0,0,1,0,12578.359,5.35
96242,0,0,0,0,1,0,12578.359,5.35
122100,0,1,0,0,0,0,12578.359,5.35
121275,0,1,0,0,0,0,32793.3645,2.8
128250,0,1,0,0,0,0,4870.7305,5.6
129000,0,0,0,0,1,0,12578.359,5.35
118000,0,1,0,0,0,0,12578.359,5.35
135781.75,0,1,0,0,0,0,12578.359,5.35
123000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
141389,0,0,0,0,1,0,97044.9895,2.1
105000,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,5313.746,6.35
137000,0,0,0,0,1,0,12578.359,5.35
136145,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
138996,0,0,0,0,1,0,12578.359,5.35
145725,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
122200,0,0,0,0,1,0,12578.359,5.35
83300,0,1,0,0,0,0,12450.6815,3.05
128000,0,1,0,0,0,0,7634.573,7.25
145000,0,0,0,0,1,0,18067.6825,8.1
110926,0,0,0,0,1,0,12578.359,5.35
113131,0,0,0,0,1,0,12578.359,5.35
168002,0,0,1,0,0,0,11735.4825,9.95
169170,0,1,0,0,0,0,54580.308,5.35
148000,0,0,0,0,1,0,12578.359,5.35
95000,0,0,1,0,0,0,12578.359,5.35
96000,0,0,0,0,1,0,32526.65,3.7
141000,0,0,0,0,1,0,12578.359,5.35
154915,0,0,1,0,0,0,12578.359,5.35
113900,0,0,0,0,1,0,12578.359,5.35
102200,0,0,1,0,0,0,12578.359,5.35
88678,0,0,0,0,1,0,12578.359,5.35
57054,0,0,0,0,1,0,12578.359,5.35
68266,0,1,0,0,0,0,10127.2495,8.65
91582,0,1,0,0,0,0,10127.2495,8.65
83358.12,0,0,0,0,1,0,12578.359,5.35
76170,0,0,0,0,1,0,12578.359,5.35
88962,0,1,0,0,0,0,16027.205,8.35
78466,0,1,0,0,0,0,103781.341,4.4
45323,0,0,0,0,1,0,12578.359,5.35
137526,0,0,1,0,0,0,65504.595,3.7
110000.07,0,0,1,0,0,0,6831.44,10.65
86400,0,0,1,0,0,0,54580.308,5.35
53409,0,0,0,0,0,0,53593.371,3.65
53250,0,1,0,0,0,0,11735.4825,9.95
120000,0,0,0,0,1,0,12578.359,5.35
430000,0,0,0,0,0,0,47414.5395,3.95
94432,0,0,0,0,1,0,54580.308,5.35
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,6536.735,5.35
174678,0,1,0,0,0,0,54580.308,5.35
174678,0,0,0,0,1,0,12578.359,5.35
163197,0,0,0,0,1,0,103781.341,4.4
164278,0,0,0,0,1,0,1125.3275,2.5
127608,0,1,0,0,0,0,103781.341,4.4
111000,0,0,1,0,0,0,7634.573,7.25
134000,0,0,1,0,0,0,32793.3645,2.8
67205,0,0,0,0,1,0,12578.359,5.35
64376,0,0,0,0,1,0,12578.359,5.35
53893,0,0,0,0,1,0,12450.6815,3.05
65000,0,0,0,0,1,0,12578.359,5.35
185000,0,1,0,0,0,0,12450.6815,3.05
90000,0,0,0,0,1,0,12578.359,5.35
250000,0,0,0,0,1,0,26089.0845,6.25
61500,0,0,0,0,1,0,12578.359,5.35
118768,0,0,0,0,1,0,12578.359,5.35
83928,0,0,0,0,1,0,12450.6815,3.05
177480,0,0,0,0,1,0,12578.359,5.35
165000,0,0,0,0,1,0,12578.359,5.35
165000,0,0,0,0,0,0,12578.359,5.35
115000,0,0,0,0,1,0,12578.359,5.35
175850,0,0,0,0,1,0,12578.359,5.35
89000,0,1,0,0,0,0,36684.4655,7.9
134724,0,0,0,0,1,0,3540.4745,35.6
129065,0,0,1,0,0,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
87838,0,0,0,0,1,0,12578.359,5.35
116700,0,0,0,0,1,0,12578.359,5.35
102564,0,0,0,0,1,0,12578.359,5.35
120750,0,0,0,0,1,0,12578.359,5.35
115093.15,0,0,0,0,1,0,36684.4655,7.9
119350,0,0,0,0,1,0,12578.359,5.35
160155,0,0,0,0,1,0,12450.6815,3.05
120578,0,0,0,0,1,0,12578.359,5.35
78354,0,0,0,0,1,0,44153.444,7.35
135000,0,0,0,0,0,0,12301.4375,4.85
75754,0,1,0,0,0,0,12578.359,5.35
163944,0,0,1,0,0,0,12578.359,5.35
97594,0,0,0,0,0,0,12450.6815,3.05
102200,0,0,0,0,1,0,12578.359,5.35
90000,0,0,0,0,1,0,12578.359,5.35
195000,0,0,0,0,1,0,12578.359,5.35
116480,0,0,0,0,1,0,1555.709,7.35
130467.92,0,0,0,0,1,0,12578.359,5.35
74000,0,1,0,0,0,0,3540.4745,35.6
94000,0,1,0,0,0,0,4212.8895,2.15
120000,0,0,0,0,1,0,12578.359,5.35
62878,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
70000,0,0,1,0,0,0,54580.308,5.35
48000,0,1,0,0,0,0,32793.3645,2.8
3e+05,0,0,0,0,0,0,54580.308,5.35
145000,0,0,0,0,1,0,33905.298,2.6
225000,0,0,0,0,1,0,47410.443,3.5
166150,0,0,0,0,0,0,54580.308,5.35
87339,0,0,0,0,1,0,12578.359,5.35
88046,0,0,0,0,1,0,12578.359,5.35
142000,0,1,0,0,0,0,12450.6815,3.05
59758,0,1,0,0,0,0,12578.359,5.35
70000,0,0,0,0,1,0,12578.359,5.35
76107,0,0,0,0,1,0,10127.2495,8.65
58000,0,0,0,0,1,0,1945.012,22.6
95000,0,0,0,0,1,0,12578.359,5.35
77500,0,0,0,0,1,0,33491.957,5.6
194000,0,0,1,0,0,0,12578.359,5.35
87838,0,0,0,0,0,0,54580.308,5.35
216300,0,1,0,0,0,0,12578.359,5.35
140000,0,0,0,0,1,0,12578.359,5.35
118000,0,1,0,0,0,0,54580.308,5.35
185000,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,54580.308,5.35
120931,0,0,1,0,0,0,12578.359,5.35
140000,0,0,1,0,0,0,12578.359,5.35
155250,0,1,0,0,0,0,32526.65,3.7
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
103200,0,0,0,0,1,0,12578.359,5.35
103200,0,0,0,0,1,0,12578.359,5.35
138000,0,0,0,0,1,0,54580.308,5.35
152250,0,0,0,0,1,0,12578.359,5.35
113110,0,1,0,0,0,0,54580.308,5.35
107900,0,0,0,0,0,1,12578.359,5.35
93800,0,0,0,0,1,0,12578.359,5.35
84074,0,0,0,0,1,0,32526.65,3.7
168834,0,1,0,0,0,0,12578.359,5.35
154000,0,1,0,0,0,0,12578.359,5.35
80018,0,0,0,0,1,0,12578.359,5.35
176417.5,0,0,1,0,0,0,12578.359,5.35
112000,0,0,1,0,0,0,12578.359,5.35
101900,0,0,0,0,1,0,12578.359,5.35
86299,0,1,0,0,0,0,3745.6325,4.9
96782,0,0,0,0,1,0,12578.359,5.35
105300,0,0,0,0,1,0,32526.65,3.7
89731,0,1,0,0,0,0,12578.359,5.35
175000,0,1,0,0,0,0,12450.6815,3.05
58580,0,0,0,0,1,0,1945.012,22.6
98800,0,0,0,0,1,0,12578.359,5.35
74624,0,0,1,0,0,0,16027.205,8.35
375000,0,0,0,0,0,0,65504.595,3.7
82472,0,0,0,0,0,0,103781.341,4.4
40000,0,1,0,0,0,0,10127.2495,8.65
105000,0,0,1,0,0,0,4358.605,9
46000,0,0,0,0,1,0,12578.359,5.35
46000,0,0,0,0,1,0,12578.359,5.35
95790,0,0,0,0,1,0,13832.3245,6.7
58950,0,0,0,0,1,0,12578.359,5.35
37417,0,1,0,0,0,0,12578.359,5.35
37417,0,1,0,0,0,0,12578.359,5.35
177507,0,1,0,0,0,0,54580.308,5.35
103710,0,0,0,0,1,0,14567.755,3.55
79789,0,0,0,0,1,0,12578.359,5.35
27530,0,1,0,0,0,0,47414.5395,3.95
57317,0,0,0,0,0,1,47414.5395,3.95
208000,0,0,0,0,0,0,54580.308,5.35
208000,0,0,0,0,0,0,4407.307,22.9
61505,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
113963,0,0,0,0,1,0,12578.359,5.35
182820,0,1,0,0,0,0,54580.308,5.35
98904,0,1,0,0,0,0,54580.308,5.35
49088,0,1,0,0,0,0,10127.2495,8.65
185000,0,0,1,0,0,0,11735.4825,9.95
64750,0,0,0,0,1,0,12578.359,5.35
99750,0,1,0,0,0,0,12578.359,5.35
70554,0,0,0,0,1,0,12578.359,5.35
165750,0,0,0,0,1,0,12578.359,5.35
188222,0,0,0,0,1,0,12578.359,5.35
108909,0,1,0,0,0,0,4358.605,9
170000,0,0,1,0,0,0,12578.359,5.35
186000,0,0,0,0,1,0,54580.308,5.35
131000,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,1945.012,22.6
150000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
145329.6,0,0,0,0,1,0,12578.359,5.35
126000,0,0,0,0,0,1,50741.637,3.05
138000,0,0,0,0,1,0,12578.359,5.35
110000,0,1,0,0,0,0,12578.359,5.35
155000,0,0,0,0,1,0,12578.359,5.35
98667,0,1,0,0,0,0,32526.65,3.7
120578,0,1,0,0,0,0,12578.359,5.35
185000,0,0,0,0,1,0,54580.308,5.35
133000,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
107100,0,0,0,0,1,0,44153.444,7.35
138000,0,0,0,0,1,0,12578.359,5.35
106080,0,0,0,0,1,0,54580.308,5.35
103200,0,0,0,0,1,0,53593.371,3.65
84490,0,0,0,0,1,0,12578.359,5.35
69826,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
116000,0,0,0,0,1,0,12578.359,5.35
87360,0,1,0,0,0,0,12518.036,3.7
122256,0,0,0,0,1,0,12578.359,5.35
155000,0,0,0,0,1,0,12578.359,5.35
420000,0,0,0,0,1,0,12578.359,5.35
121700,0,0,0,0,1,0,12578.359,5.35
61000,0,0,0,0,1,0,12578.359,5.35
61000,0,1,0,0,0,0,32526.65,3.7
50045,0,1,0,0,0,0,3745.6325,4.9
103334,0,1,0,0,0,0,10127.2495,8.65
190854,0,1,0,0,0,0,54580.308,5.35
149500,0,0,0,0,1,0,12578.359,5.35
144000,0,1,0,0,0,0,12578.359,5.35
105821.93,0,0,0,0,1,0,12578.359,5.35
230000,0,1,0,0,0,0,54580.308,5.35
87277,0,1,0,0,0,0,54580.308,5.35
166400,0,0,0,0,1,0,12578.359,5.35
150000,0,0,1,0,0,0,12578.359,5.35
119230,0,1,0,0,0,0,54580.308,5.35
111384,0,1,0,0,0,0,54580.308,5.35
40000,0,0,0,0,1,0,4153.7165,8.5
80101,0,0,0,0,1,0,12578.359,5.35
136500,0,0,1,0,0,0,12578.359,5.35
68229,0,0,1,0,0,0,6831.44,10.65
59125,0,1,0,0,0,0,6536.735,5.35
61312,0,0,0,0,1,0,6536.735,5.35
60220,0,0,0,0,1,0,6536.735,5.35
40000,0,0,0,0,1,0,3745.6325,4.9
42960,0,0,0,0,1,0,33491.957,5.6
40000,0,1,0,0,0,0,3745.6325,4.9
55000,0,1,0,0,0,0,6411.3635,33.15
134000,0,0,0,0,1,0,31435.547,12.5
242250,0,0,0,0,0,0,54580.308,5.35
117,0,0,0,0,0,0,4407.307,22.9
2e+05,0,0,0,0,0,0,97044.9895,2.1
64646,0,1,0,0,0,0,12578.359,5.35
250000,0,0,0,0,0,1,97044.9895,2.1
90938,0,1,0,0,0,0,12450.6815,3.05
214000,0,0,0,0,1,0,20137.0695,2.85
60694,0,0,0,0,1,0,12578.359,5.35
14.85,0,1,0,0,0,0,3745.6325,4.9
83658,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,1,0,0,0,12578.359,5.35
108888,0,0,0,0,1,0,12578.359,5.35
91894,0,0,0,0,1,0,12578.359,5.35
94723,0,0,0,0,1,0,1555.709,7.35
125000,0,0,0,0,1,0,1555.709,7.35
190000,0,0,0,0,1,0,12578.359,5.35
110500,0,0,0,0,1,0,32526.65,3.7
153900,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
145724,0,0,0,0,0,0,19965.328,6.5
161000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,11735.4825,9.95
180000,0,0,0,0,1,0,12578.359,5.35
140000,0,0,0,0,1,0,1945.012,22.6
140920,0,1,0,0,0,0,6528.168,3.45
119350,0,0,0,0,1,0,12578.359,5.35
93800,0,1,0,0,0,0,12578.359,5.35
120931,0,0,0,0,1,0,12578.359,5.35
182000,0,0,0,0,1,0,4358.605,9
153000,0,0,0,0,1,0,14567.755,3.55
119350,0,0,0,0,1,0,12578.359,5.35
168000,0,1,0,0,0,0,54580.308,5.35
102856.58,0,0,0,0,1,0,12301.4375,4.85
95555,0,0,0,0,1,0,32793.3645,2.8
108000,0,0,0,0,1,0,12450.6815,3.05
111734.48,0,0,0,0,1,0,1945.012,22.6
99764,0,0,0,0,1,0,12578.359,5.35
165600,0,0,1,0,0,0,12578.359,5.35
175000,0,0,0,0,1,0,6831.44,10.65
124000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,54580.308,5.35
130000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,12578.359,5.35
126500,0,0,0,0,1,0,12578.359,5.35
82035,0,0,0,0,1,0,4358.605,9
158337,0,1,0,0,0,0,65504.595,3.7
133900,0,0,0,0,1,0,12578.359,5.35
134000,0,0,0,0,1,0,12578.359,5.35
168210.95,0,0,1,0,0,0,50741.637,3.05
91521.18,0,0,0,0,1,0,7634.573,7.25
136500,0,0,0,0,1,0,12578.359,5.35
305000,0,0,0,0,1,0,21811.635,11.65
150000,0,0,1,0,0,0,54580.308,5.35
75000,0,0,1,0,0,0,26339.295,6.35
150000,0,0,0,0,1,0,12578.359,5.35
118000,0,1,0,0,0,0,12450.6815,3.05
50898,0,1,0,0,0,0,4870.7305,5.6
229986,0,0,0,0,0,0,54580.308,5.35
56576,0,1,0,0,0,0,3745.6325,4.9
134000,0,1,0,0,0,0,10127.2495,8.65
165000,0,0,0,0,1,0,12578.359,5.35
101774,0,0,0,0,1,0,11735.4825,9.95
145000,0,0,0,0,1,0,54580.308,5.35
72900,0,1,0,0,0,0,4960.05,21.8
108742,0,0,0,0,1,0,12578.359,5.35
85000,0,0,0,0,0,1,32793.3645,2.8
150000,0,0,1,0,0,0,12578.359,5.35
95000,0,0,0,0,1,0,12578.359,5.35
78500,0,0,0,0,1,0,12578.359,5.35
49379,0,1,0,0,0,0,12578.359,5.35
64834,0,0,0,0,1,0,12578.359,5.35
79500,0,0,0,0,1,0,12578.359,5.35
104354,0,0,0,0,1,0,12578.359,5.35
75000,0,0,0,0,1,0,12578.359,5.35
137821,0,0,0,0,1,0,21811.635,11.65
135000,0,1,0,0,0,0,32793.3645,2.8
225000,0,0,0,0,1,0,12578.359,5.35
225000,0,0,0,0,1,0,12578.359,5.35
1e+05,0,0,0,0,1,0,12578.359,5.35
92269,0,0,0,0,1,0,6907.797,14.35
123594,0,0,0,0,1,0,12578.359,5.35
120931,0,0,0,0,1,0,12578.359,5.35
130000,0,1,0,0,0,0,12578.359,5.35
137000,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,12578.359,5.35
110000,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
145000,0,1,0,0,0,0,4212.8895,2.15
120000,0,0,0,0,1,0,12578.359,5.35
123000,0,0,0,0,1,0,12578.359,5.35
139813,0,0,0,0,0,1,54580.308,5.35
165000,0,1,0,0,0,0,12578.359,5.35
97406,0,0,0,0,1,0,12578.359,5.35
76690,0,1,0,0,0,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
122221,0,0,0,0,1,0,12578.359,5.35
117000,0,0,0,0,1,0,32793.3645,2.8
142000,0,0,1,0,0,0,12578.359,5.35
177450,0,0,0,0,1,0,12578.359,5.35
220000,0,1,0,0,0,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
210000,0,0,0,0,1,0,12578.359,5.35
207000,0,0,0,0,1,0,12578.359,5.35
64.9,0,0,0,0,1,0,12578.359,5.35
140000,0,1,0,0,0,0,12578.359,5.35
113110,0,0,0,0,1,0,32526.65,3.7
79955,0,1,0,0,0,0,14567.755,3.55
111090,0,0,0,0,1,0,1555.709,7.35
170000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,32526.65,3.7
120578,0,0,0,0,1,0,12578.359,5.35
75754,0,0,0,0,1,0,12578.359,5.35
1e+05,0,0,0,0,1,0,36684.4655,7.9
110000,0,1,0,0,0,0,47414.5395,3.95
101000,0,0,0,0,1,0,12578.359,5.35
122500,0,1,0,0,0,0,54580.308,5.35
109200,0,0,1,0,0,0,4358.605,9
92000,0,0,0,0,1,0,12578.359,5.35
109361.34,0,0,0,0,1,0,12578.359,5.35
115000,0,0,0,0,1,0,32793.3645,2.8
120000,0,0,0,0,1,0,12578.359,5.35
76600,0,0,0,0,1,0,12518.036,3.7
64563,0,1,0,0,0,0,12578.359,5.35
100152,0,0,1,0,0,0,12578.359,5.35
80412.8,0,0,0,0,1,0,12578.359,5.35
68900,0,0,0,0,1,0,12578.359,5.35
20000,0,0,1,0,0,0,32526.65,3.7
56000,0,0,1,0,0,0,32793.3645,2.8
92356,0,0,1,0,0,0,32793.3645,2.8
59850,0,1,0,0,0,0,3540.4745,35.6
85987,0,0,0,0,1,0,12578.359,5.35
319328,0,0,0,0,0,0,1945.012,22.6
170000,0,0,0,0,0,0,5198.958,5.25
410000,0,0,0,0,0,0,31435.547,12.5
113600,0,0,0,0,1,0,12578.359,5.35
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
56576,0,1,0,0,0,0,3745.6325,4.9
136947,0,0,0,0,1,0,4960.05,21.8
162000,0,0,0,0,1,0,32526.65,3.7
213907,0,0,0,0,1,0,54580.308,5.35
220000,0,0,0,0,1,0,12578.359,5.35
70845,0,1,0,0,0,0,33261.5065,9.8
177237,0,0,0,0,1,0,44153.444,7.35
90000,0,0,0,0,1,0,12578.359,5.35
88395,0,0,0,0,1,0,12578.359,5.35
89794,0,0,0,0,1,0,12578.359,5.35
89794,0,0,0,0,1,0,12578.359,5.35
67300,0,0,0,0,1,0,12578.359,5.35
80100,0,0,0,0,1,0,12578.359,5.35
175000,0,1,0,0,0,0,54580.308,5.35
88712,0,0,0,0,1,0,10127.2495,8.65
2e+05,0,0,1,0,0,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
127000,0,0,0,0,1,0,12578.359,5.35
118500,0,0,0,0,1,0,12578.359,5.35
96741,0,0,0,0,1,0,1945.012,22.6
450000,0,0,0,0,1,0,12578.359,5.35
104000,0,1,0,0,0,0,4870.7305,5.6
118565,0,0,0,0,1,0,12301.4375,4.85
97406,0,0,0,0,1,0,12578.359,5.35
98400,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
93800,0,1,0,0,0,0,12450.6815,3.05
59987,0,1,0,0,0,0,12578.359,5.35
93800,0,0,0,0,1,0,12578.359,5.35
96616,0,0,0,0,1,0,12578.359,5.35
93800,0,0,0,0,1,0,12578.359,5.35
130083,0,0,0,0,1,0,32526.65,3.7
128500,0,0,0,0,1,0,12578.359,5.35
111275,0,0,0,0,1,0,12578.359,5.35
170000,0,0,0,0,1,0,12578.359,5.35
70720,0,0,0,0,1,0,12578.359,5.35
110745.04,0,0,1,0,0,0,32793.3645,2.8
124200,0,1,0,0,0,0,12450.6815,3.05
126467,0,0,1,0,0,0,12578.359,5.35
117000,0,1,0,0,0,0,12450.6815,3.05
88900.24,0,1,0,0,0,0,12450.6815,3.05
157269,0,0,1,0,0,0,12578.359,5.35
72000,0,0,0,0,1,0,32526.65,3.7
75200,0,0,0,0,1,0,12578.359,5.35
60549,0,1,0,0,0,0,54580.308,5.35
75000,0,0,0,0,1,0,12578.359,5.35
80000,0,0,1,0,0,0,19965.328,6.5
187000,0,0,0,0,0,0,11735.4825,9.95
250000,0,0,1,0,0,0,54580.308,5.35
115000,0,0,0,0,0,0,54580.308,5.35
87610,0,0,1,0,0,0,49015.6565,3.6
180000,0,0,0,0,0,0,1555.709,7.35
180000,0,0,0,0,0,0,1555.709,7.35
56576,0,1,0,0,0,0,3745.6325,4.9
53497.6,0,0,0,0,1,0,12578.359,5.35
187574,0,0,1,0,0,0,32526.65,3.7
74069,0,0,0,0,1,0,12450.6815,3.05
70928,0,0,0,0,1,0,4212.8895,2.15
159619,0,0,1,0,0,0,12578.359,5.35
102024,0,1,0,0,0,0,12578.359,5.35
182320,0,0,1,0,0,0,12578.359,5.35
112200.9,0,1,0,0,0,0,12450.6815,3.05
158140,0,0,0,0,1,0,7634.573,7.25
238000,0,1,0,0,0,0,12578.359,5.35
167710,0,1,0,0,0,0,12578.359,5.35
100526,0,0,0,0,1,0,12578.359,5.35
102000,0,0,0,0,1,0,4870.7305,5.6
93800,0,0,0,0,1,0,12578.359,5.35
139260,0,0,0,0,1,0,4212.8895,2.15
59654,0,0,0,0,1,0,12578.359,5.35
150000,0,0,1,0,0,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
55000,0,0,0,0,1,0,12578.359,5.35
114000,0,0,1,0,0,0,12578.359,5.35
149247,0,0,1,0,0,0,12578.359,5.35
108605,0,1,0,0,0,0,12450.6815,3.05
44699,0,0,0,0,1,0,12578.359,5.35
215000,0,0,0,0,1,0,26339.295,6.35
330000,0,0,0,0,0,0,32793.3645,2.8
230000,0,0,1,0,0,0,12578.359,5.35
75050,0,0,1,0,0,0,4157.4145,7.25
320000,0,0,0,0,0,0,53593.371,3.65
50000,0,1,0,0,0,0,6831.44,10.65
54369,0,1,0,0,0,0,3540.4745,35.6
78000,0,0,0,0,1,0,4157.4145,7.25
49500,0,1,0,0,0,0,32793.3645,2.8
229986,0,0,0,0,0,0,5198.958,5.25
169374,0,0,0,1,0,0,54580.308,5.35
241200,0,1,0,0,0,0,47414.5395,3.95
80101,0,0,0,0,1,0,12578.359,5.35
53747,0,0,0,0,1,0,7370.1475,12.75
137946,0,0,1,0,0,0,6411.3635,33.15
60000,0,0,0,0,1,0,12578.359,5.35
60000,0,1,0,0,0,0,32793.3645,2.8
132000,0,0,0,0,1,0,12578.359,5.35
84000,0,1,0,0,0,0,86581.5005,2
54683,0,0,0,0,1,0,12578.359,5.35
82077,0,0,0,0,1,0,33905.298,2.6
1e+05,0,0,0,0,1,0,12578.359,5.35
148750,0,0,0,0,1,0,54580.308,5.35
140000,0,0,1,0,0,0,12578.359,5.35
80163,0,1,0,0,0,0,12578.359,5.35
175000,0,0,0,0,1,0,12578.359,5.35
134098,0,0,0,0,1,0,12578.359,5.35
138673,0,1,0,0,0,0,12578.359,5.35
121000,0,0,0,0,1,0,12578.359,5.35
145800,0,0,0,0,1,0,12578.359,5.35
125798,0,0,0,0,1,0,3745.6325,4.9
113110,0,0,0,0,1,0,12578.359,5.35
122221,0,1,0,0,0,0,12450.6815,3.05
155000,0,0,0,0,1,0,12578.359,5.35
136500,0,0,0,0,1,0,12578.359,5.35
205000,0,0,0,0,1,0,12578.359,5.35
210000,0,0,0,0,1,0,12578.359,5.35
215000,0,0,0,0,1,0,86581.5005,2
190000,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
157477,0,0,0,0,1,0,32526.65,3.7
240000,0,1,0,0,0,0,12578.359,5.35
220000,0,0,0,0,1,0,12578.359,5.35
137000,0,0,0,0,1,0,12578.359,5.35
130000,0,0,0,0,1,0,11735.4825,9.95
161800,0,1,0,0,0,0,54580.308,5.35
130894,0,0,0,0,1,0,12578.359,5.35
93945,0,0,0,0,1,0,14567.755,3.55
210000,0,0,1,0,0,0,4960.05,21.8
128000,0,0,0,0,1,0,12578.359,5.35
151560,0,0,1,0,0,0,12578.359,5.35
68000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
91800,0,0,0,0,1,0,47414.5395,3.95
160000,0,0,0,0,1,0,12578.359,5.35
76981,0,0,0,0,1,0,12578.359,5.35
101109,0,0,0,0,1,0,12578.359,5.35
113000,0,1,0,0,0,0,12450.6815,3.05
79378.62,1,0,0,0,0,0,12450.6815,3.05
75657,0,0,1,0,0,0,33905.298,2.6
173779.99,0,0,1,0,0,0,54580.308,5.35
175000,0,0,1,0,0,0,32793.3645,2.8
70000,0,0,0,0,1,0,12578.359,5.35
255000,0,0,0,0,0,0,54580.308,5.35
81350,0,0,1,0,0,0,3729.35,12.4
91000,0,0,1,0,0,0,32793.3645,2.8
98941,0,0,1,0,0,0,4407.307,22.9
177046,0,0,1,0,0,0,54580.308,5.35
1e+05,0,0,1,0,0,0,36684.4655,7.9
70000,0,0,1,0,0,0,10127.2495,8.65
58000,0,0,1,0,0,0,10127.2495,8.65
103500,0,0,0,0,0,0,5198.958,5.25
73500,0,0,1,0,0,0,50741.637,3.05
62220,0,0,1,0,0,0,10127.2495,8.65
40000,0,0,1,0,0,0,4358.605,9
58011,0,0,0,0,1,0,12578.359,5.35
320000,0,0,0,0,0,0,4157.4145,7.25
320000,0,0,0,0,0,0,54580.308,5.35
192650,0,0,0,0,0,0,54580.308,5.35
210000,0,0,0,0,0,0,1555.709,7.35
241000,0,0,0,0,0,0,36684.4655,7.9
4e+05,0,0,0,0,0,0,12578.359,5.35
188400,0,0,0,0,0,0,13832.3245,6.7
89149,0,0,0,0,1,0,12578.359,5.35
170280,0,0,0,0,1,0,32526.65,3.7
52000,0,0,0,0,1,0,4407.307,22.9
